,Week,DistrictName,DistrictCode,DistrictOrganizationId,Status,Model_Elementary,Model_Middle,Model_High,GradeLevels_Remote_Phasein,StudentGroups_Remote_Phasein,Other_Remote_Phasein,Enrollment_Elementary,FullTimeALE_Elementary,OptOut_Elementary,TypicalInPerson_Elementary,Weekly_Elementary,Enrollment_Middle,FullTimeALE_Middle,OptOut_Middle,TypicalInPerson_Middle,Weekly_Middle,Enrollment_High,FullTimeALE_High,OptOut_High,TypicalInPerson_High,Weekly_High,Sum of Enrollment,Sum of OptOut
95,1/18/2021,Klickitat School District,20402,100121,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11","Homeless,Section 504,Students with Disabilities,Other - Write In (Required)",No or limited internet,38,0,0,8,8,16,0,0,4,4,18,0,0,5,5,72,0
96,1/18/2021,La Center School District,6101,100122,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Homeless,Section 504,Students with Disabilities,Other - Write In (Required)",All students K-2,663,0,0,200,200,412,0,0,25,25,591,0,0,30,30,1666,0
97,1/18/2021,La Conner School District,29311,100123,Complete,Small Groups + Remote,Small Groups + Remote,100% Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,237,0,0,30,30,142,0,0,6,6,227,0,0,0,10,606,0
98,1/18/2021,Lake Chelan School District,4129,100125,Complete,Phase-In,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,516,0,0,479,479,296,0,0,262,262,468,0,0,433,433,1280,0
99,1/18/2021,Lake Quinault School District,14097,100211,Complete,Small Groups + Remote,Small Groups + Remote,100% Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",Students with Disabilities,,81,0,0,5,15,45,0,0,5,15,51,0,0,0,0,177,0
100,1/18/2021,Lake Stevens School District,31004,100126,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,3947,0,0,230,419,2231,0,0,52,105,2585,0,0,18,40,8763,0
101,1/18/2021,Lake Washington School District,17414,100127,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",Students with Disabilities,,14632,0,0,216,216,7234,0,0,68,68,8567,0,0,73,73,30433,0
102,1/18/2021,Lakewood School District,31306,100128,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,1100,0,0,170,170,650,0,0,35,35,650,0,0,50,50,2400,0
103,1/18/2021,Lamont School District,38264,100129,Complete,,Partial In-Person for All Students,,,,,0,0,0,0,0,42,0,0,37,37,0,0,0,0,0,42,0
104,1/18/2021,Liberty School District,32362,100130,Complete,100% Remote,100% Remote,Partial In-Person for All Students,,,,222,0,0,0,0,131,0,0,0,0,172,0,0,97,164,525,0
105,1/18/2021,Lind School District,1158,100131,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,83,0,0,70,83,48,0,0,33,48,50,0,0,45,50,181,0
106,1/18/2021,Longview School District,8122,100132,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,Other - Write In (Required)",at-risk,2726,0,0,1500,2726,1531,0,0,100,400,1879,0,0,200,700,6136,0
107,1/18/2021,Loon Lake School District,33183,100133,Complete,Typical/Traditional In-Person,,,,,,96,0,0,92,92,0,0,0,0,0,0,0,0,0,0,96,0
108,1/18/2021,Lumen Public School,32903,106257,Complete,,,Phase-In,"Grade 9,Grade 10,Grade 11,Grade 12","Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,0,0,0,0,0,0,0,0,0,0,36,0,0,9,24,36,0
109,1/18/2021,Lyle School District,20406,100135,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,104,0,0,62,83,49,0,0,26,38,67,0,0,33,41,220,0
110,1/18/2021,Lynden School District,37504,100136,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1492,0,0,1409,1409,732,0,0,350,699,1048,0,0,407,813,3272,0
111,1/18/2021,Mabton School District,39120,100137,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade 1,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,Other - Write In (Required)",Low Engagement in Remote,463,0,0,8,8,134,0,0,20,20,225,0,0,61,61,822,0
112,1/18/2021,Mansfield School District,9207,100138,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,43,0,0,0,28,22,0,0,0,17,28,0,0,0,17,93,0
113,1/18/2021,Mary M Knight School District,23311,100140,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 11,Grade 12","Other - Write In (Required),All Students",12th grade-not on track to graduate,78,0,0,51,52,20,0,0,1,1,50,0,0,9,2,148,0
114,1/18/2021,Mary Walker School District,33207,100141,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,155,0,0,72,145,92,0,0,20,48,120,0,0,30,110,367,0
115,1/18/2021,Marysville School District,31025,100142,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,4475,0,0,175,350,2430,0,0,120,240,2761,0,0,140,275,9666,0
116,1/18/2021,McCleary School District,14065,100143,Complete,Small Groups + Remote,Small Groups + Remote,,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8","Students with Disabilities,Other - Write In (Required)",Students struggling to engage,201,0,0,15,15,83,0,0,5,5,0,0,0,0,0,284,0
117,1/18/2021,Mead School District,32354,100144,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,4140,0,0,3238,3238,2513,0,0,980,1960,3466,0,0,1352,2704,10119,0
118,1/18/2021,Medical Lake School District,32326,100145,Complete,Partial In-Person for All Students,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities,Other - Write In (Required)",Connectivity,804,0,0,730,804,382,0,0,86,86,503,0,0,191,181,1689,0
119,1/18/2021,Mercer Island School District,17400,100146,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1","English Language Learners,Low Income,Homeless,Section 504,Students with Disabilities",,1372,0,0,376,376,1021,0,0,15,30,1464,0,0,25,49,3857,0
120,1/18/2021,Meridian School District,37505,100147,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,Other - Write In (Required)","BLENDS (Students w/ Autism), Lifeskills",879,0,0,340,680,472,0,0,50,100,393,0,0,55,110,1744,0
121,1/18/2021,Methow Valley School District,24350,100148,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,380,0,0,152,298,107,0,0,37,74,200,0,0,82,195,687,0
122,1/18/2021,Mill A School District,30031,100149,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,30,0,0,30,30,16,0,0,16,16,13,0,0,10,13,59,0
123,1/18/2021,Monroe School District,31103,100150,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,Grade K,"English Language Learners,Low Income,Students with Disabilities",,2426,0,0,381,400,1421,0,0,20,40,1942,0,0,34,45,5789,0
124,1/18/2021,Montesano School District,14066,100151,Complete,Partial In-Person for All Students,100% Remote,100% Remote,,,,685,0,0,310,620,245,0,0,10,10,428,0,0,10,10,1358,0
125,1/18/2021,Morton School District,21214,100152,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,159,0,0,0,140,54,0,0,0,49,108,0,0,0,93,321,0
126,1/18/2021,Moses Lake School District,13161,100153,Complete,Phase-In,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,All Students",,3726,0,0,1716,2384,1926,0,0,905,1232,2253,0,0,721,1442,7905,0
127,1/18/2021,Mossyrock School District,21206,100154,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,290,0,0,197,222,97,0,0,82,88,148,0,0,112,115,535,0
128,1/18/2021,Mount Adams School District,39209,100155,Complete,Phase-In,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8","English Language Learners,Low Income,Homeless,Students with Disabilities,All Students",,473,0,0,98,294,150,0,0,48,91,247,0,0,5,29,870,0
129,1/18/2021,Mount Baker School District,37507,100156,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Students with Disabilities,Other - Write In (Required)",Struggling Students,553,0,0,400,400,264,0,0,20,20,459,0,0,35,35,1276,0
130,1/18/2021,Mount Vernon School District,29320,100158,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,Other - Write In (Required),All Students",Students with limited access to Wifi infrastructure,2779,0,0,263,320,1550,0,0,65,90,2024,0,0,32,32,6353,0
131,1/18/2021,Muckleshoot Indian Tribe,17903,105771,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,298,0,0,84,168,150,0,0,40,80,157,0,0,45,90,605,0
132,1/18/2021,Mukilteo School District,31006,100159,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","Students with Disabilities,Other - Write In (Required)",Targeted in-person academic support,9264,0,0,66,66,4724,0,0,18,18,5464,0,0,47,47,19452,0
133,1/18/2021,Naches Valley School District,39003,100160,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,373,0,0,160,373,428,0,0,200,428,384,0,0,192,384,1185,0
134,1/18/2021,Napavine School District,21014,100161,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,385,0,0,170,328,146,0,0,75,124,218,0,0,105,195,749,0
135,1/18/2021,Naselle-Grays River Valley School District,25155,100162,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,140,0,0,65,130,47,0,0,23,47,87,0,0,44,75,274,0
136,1/18/2021,Nespelem School District #14,24014,100163,Complete,100% Remote,100% Remote,,,,,80,0,0,0,3,59,0,0,0,1,0,0,0,0,0,139,0
137,1/18/2021,Newport School District,26056,100164,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,337,0,0,168,337,322,0,0,161,322,352,0,0,176,352,1011,0
138,1/18/2021,Nooksack Valley School District,37506,100166,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,942,0,0,792,792,419,0,0,184,360,460,0,0,205,410,1821,0
139,1/18/2021,North Beach School District,14064,100167,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Section 504,Students with Disabilities,Other - Write In (Required)",Any student who requests based on personal situation,470,0,0,100,100,150,0,0,30,30,150,0,0,30,30,770,0
140,1/18/2021,North Central Educational Service District 171,0,0,Complete,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1/18/2021,North Franklin School District,11051,100168,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,987,0,0,987,987,309,0,0,154,309,596,0,0,298,596,1892,0
142,1/18/2021,North Kitsap School District,18400,100169,Complete,Phase-In,100% Remote,100% Remote,"Grade K,Grade 1,Grade 2",,,2288,0,0,907,907,1259,0,0,0,0,1613,0,0,0,0,5160,0
143,1/18/2021,North Mason School District,23403,100170,Complete,Phase-In,,,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Students with Disabilities,Other - Write In (Required)",student with no internet access,923,0,0,460,880,498,0,0,27,54,729,0,0,13,25,2150,0
144,1/18/2021,North River School District,25200,100171,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,31,0,0,25,25,15,0,0,13,13,16,0,0,13,13,62,0
145,1/18/2021,North Thurston Public Schools,34003,100172,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,,,6544,0,0,0,623,3502,0,0,0,210,4236,0,0,0,496,14282,0
146,1/18/2021,Northport School District,33211,100173,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,240,0,0,0,0,240,0,0,160,160,50,0,0,50,50,530,0
147,1/18/2021,Northshore School District,17417,100174,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 8,Grade 9,Grade 10,Grade 12",Students with Disabilities,,10406,0,0,16,16,5353,0,0,5,5,6806,0,0,17,17,22565,0
148,1/18/2021,Oak Harbor School District,15201,100175,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6","English Language Learners,Students with Disabilities",,2346,0,0,949,1898,800,0,0,28,28,1436,0,0,32,32,4582,0
149,1/18/2021,Oakesdale School District,38324,100176,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,83,0,0,83,83,37,0,0,37,37,53,0,0,51,51,173,0
150,1/18/2021,Oakville School District,14400,100177,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","Students with Disabilities,Other - Write In (Required)",Students with no internet capability at home,132,0,0,67,108,51,0,0,13,13,79,0,0,32,32,262,0
151,1/18/2021,Ocean Beach School District,25101,100178,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Small Groups + Remote,"Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Homeless,Migrant,Section 504,Students with Disabilities,Other - Write In (Required)",Failing 2 or more classes,414,0,0,300,414,241,0,0,120,241,343,0,0,60,60,998,0
152,1/18/2021,Ocosta School District,14172,100179,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade 4,Grade 7,Grade 9,Grade 10","Students with Disabilities,Other - Write In (Required)",unable to meet requirements of online learning,315,0,0,6,6,101,0,0,3,3,163,0,0,5,5,579,0
153,1/18/2021,Odessa School District,22105,100180,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,102,0,0,102,102,35,0,0,35,35,72,0,0,72,72,209,0
154,1/18/2021,Okanogan School District,24105,100181,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,436,0,0,204,409,264,0,0,11,236,386,0,0,143,287,1086,0
155,1/18/2021,Onalaska School District,21300,100184,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,372,0,0,360,360,196,0,0,184,184,226,0,0,215,215,794,0
156,1/18/2021,Onion Creek School District,33030,100185,Complete,Partial In-Person for All Students,Partial In-Person for All Students,,,,,29,0,0,29,29,13,0,0,7,7,0,0,0,0,0,42,0
157,1/18/2021,Orcas Island School District,28137,100186,Complete,Phase-In,100% Remote,100% Remote,"Grade K,Grade 1,Grade 2",All Students,,347,0,0,67,67,234,0,0,0,0,193,0,0,0,0,774,0
158,1/18/2021,Orient School District,10065,100188,Complete,Partial In-Person for All Students,Partial In-Person for All Students,,,,,28,0,0,22,6,14,0,0,12,2,0,0,0,0,0,42,0
159,1/18/2021,Oroville School District,24410,100190,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,310,0,0,217,217,90,0,0,63,63,180,0,0,126,126,580,0
160,1/18/2021,Orting School District,27344,100191,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Low Income,Homeless,Section 504,Students with Disabilities",,1093,0,0,86,114,667,0,0,47,57,873,0,0,55,92,2633,0
161,1/18/2021,Othello School District,1147,100192,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,"Grade 9,Grade 10,Grade 11,Grade 12",Students with Disabilities,,2442,0,0,2146,2146,754,0,0,712,712,1319,0,0,49,49,4515,0
162,1/18/2021,Palisades School District,9102,100193,Complete,Partial In-Person for All Students,,,,,,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,29,0
