,Week,DistrictName,Model_Elementary,Model_Middle,Model_High,GradeLevels_Remote_Phasein,StudentGroups_Remote_Phasein,Other_Remote_Phasein,Enrollment_Elementary,FullTimeALE_Elementary,OptOut_Elementary,TypicalInPerson_Elementary,Weekly_Elementary,Enrollment_Middle,FullTimeALE_Middle,OptOut_Middle,TypicalInPerson_Middle,Weekly_Middle,Enrollment_High,FullTimeALE_High,OptOut_High,TypicalInPerson_High,Weekly_High,Sum of Enrollment,Sum of OptOut,Rate of OptOut,OrganizationLevel,County,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,Percent Low-income,Percent Non-Low Income,Percent Homeless,Percent Non-Homeless
69,1/18/2021,Auburn School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","Low Income,Students with Disabilities",,7295,0,0,40,80,3865,0,0,15,30,5421,0,0,18,36,16581,0,0,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
70,1/25/2021,Auburn School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Low Income,Students with Disabilities",,7295,0,0,49,98,3865,0,0,15,29,5421,0,0,18,37,16581,0,0,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
71,2/1/2021,Auburn School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Low Income,Students with Disabilities",,7301,0,0,50,100,3869,0,0,18,36,5415,28,0,34,68,16585,0,0,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
72,2/8/2021,Auburn School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Low Income,Section 504,Students with Disabilities",,7301,0,0,62,124,3869,0,0,18,37,5415,28,0,31,62,16585,0,0,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
73,2/15/2021,Auburn School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Low Income,Section 504,Students with Disabilities",,7301,0,0,62,124,3869,0,0,18,37,5415,28,0,31,62,16585,0,0,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
74,2/22/2021,Auburn School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Low Income,Section 504,Students with Disabilities",,7301,0,0,60,120,3869,0,0,18,37,5415,28,0,25,51,16585,0,0,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
75,3/1/2021,Auburn School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2","English Language Learners,Low Income,Section 504,Students with Disabilities",,7319,0,2049,1786,1786,3858,0,0,19,38,5393,28,0,28,55,16570,2049,0.12,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
76,3/8/2021,Auburn School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2","English Language Learners,Low Income,Section 504,Students with Disabilities",,7319,0,1748,1855,1855,3858,0,0,16,32,5393,28,0,20,40,16570,1748,0.11,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
77,3/15/2021,Auburn School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Low Income,Section 504,Students with Disabilities,Students with Inadequate Internet Connectivity",,7319,0,3596,3759,3759,3858,0,0,23,47,5393,28,0,34,67,16570,3596,0.22,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
78,3/22/2021,Auburn School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Low Income,Section 504,Students with Disabilities,Students with Inadequate Internet Connectivity",,7319,0,3531,3814,3814,3858,0,0,18,36,5393,28,0,34,68,16570,3531,0.21,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
79,3/29/2021,Auburn School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Low Income,Section 504,Students with Disabilities,Students with Inadequate Internet Connectivity",,7334,0,3480,3854,3854,3852,0,2056,1796,36,5393,28,0,24,49,16579,5536,0.33,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
80,4/12/2021,Auburn School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Low Income,Section 504,Students with Disabilities",,7335,0,3454,3902,3902,3854,0,1855,2000,2000,5342,25,0,12,25,16531,5309,0.32,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
81,4/19/2021,Auburn School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",,,7335,0,3430,3938,3938,3854,0,1985,1878,1878,5342,25,2626,2679,2679,16531,8041,0.49,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
82,4/26/2021,Auburn School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",,,7335,0,3404,3964,3964,3854,0,1983,1887,1887,5342,25,2659,2638,2638,16531,8046,0.49,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
83,5/3/2021,Auburn School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",,,7364,0,3386,3979,3979,3867,0,1976,1889,1889,5382,24,2685,2636,2636,16613,8047,0.48,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
84,5/10/2021,Auburn School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",,,7364,0,3381,3984,3984,3867,0,1975,1900,1900,5382,24,2707,2616,2616,16613,8063,0.49,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
85,5/17/2021,Auburn School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",,,7364,0,3379,3991,3991,3867,0,1979,1897,1897,5382,24,2708,2614,2614,16613,8066,0.49,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
86,5/24/2021,Auburn School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",,,7364,0,3370,3991,3991,3867,0,1965,1896,1896,5382,24,2696,2606,2606,16613,8031,0.48,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
87,5/31/2021,Auburn School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",,,7364,0,3370,3991,3991,3867,0,1965,1896,1896,5382,24,2696,2606,2606,16613,8031,0.48,District,King,17065,8284,0,8781,186,1894,1396,5391,850,1701,5647,3686,547,39,9705,12,147,475,262,1973,13379,16518,17026,7360,17053,16918,16590,16803,15092,0.57,0.43,0,1
88,1/18/2021,Bainbridge Island School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",Students with Disabilities,,1201,0,0,30,30,1133,0,0,20,20,1332,0,0,20,20,3666,0,0,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
89,1/25/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",Students with Disabilities,,1201,0,0,90,90,1133,0,0,50,90,1332,0,0,20,20,3666,0,0,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
90,2/1/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,"English Language Learners,Low Income,Homeless,Section 504,Students with Disabilities",,1097,0,137,875,875,1110,0,136,928,928,1356,0,175,0,30,3563,448,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
91,2/8/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,"English Language Learners,Low Income,Homeless,Section 504,Students with Disabilities",,1097,0,137,875,875,1110,0,136,928,928,1356,0,175,0,30,3563,448,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
92,2/15/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,"English Language Learners,Low Income,Homeless,Section 504,Students with Disabilities",,1097,0,137,875,875,1110,0,136,928,928,1356,0,175,0,30,3563,448,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
93,2/22/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,"English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,1098,0,133,874,874,1106,0,137,916,916,1352,0,193,40,40,3556,463,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
94,3/1/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1096,0,131,878,878,1107,0,135,919,919,1352,0,190,1149,1149,3555,456,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
95,3/8/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1098,0,131,882,882,1107,0,135,920,920,1351,0,216,1129,1129,3556,482,0.14,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
96,3/15/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1097,0,138,876,876,1107,0,138,922,922,1347,0,217,1124,1124,3551,493,0.14,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
97,3/22/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1101,0,131,885,885,1110,0,136,922,922,1346,0,217,1123,1123,3557,484,0.14,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
98,3/29/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1106,0,129,888,888,1112,0,135,924,924,1346,0,217,1123,1123,3564,481,0.14,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
99,4/12/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1105,0,126,895,895,1115,0,133,932,932,1346,0,218,1124,1124,3566,477,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
100,4/19/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1105,0,120,904,904,1119,0,133,933,933,1348,0,218,1124,1124,3572,471,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
101,4/26/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1110,0,113,913,913,1118,0,132,933,933,1347,0,218,1123,1123,3575,463,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
102,5/3/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1113,0,113,914,914,1119,0,132,936,936,1346,0,217,1123,1123,3578,462,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
103,5/10/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1113,0,112,916,916,1118,0,132,935,935,1346,0,217,1123,1123,3577,461,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
104,5/17/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1113,0,112,916,916,1119,0,132,935,935,1346,0,217,1123,1123,3578,461,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
105,5/24/2021,Bainbridge Island School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1112,0,112,916,916,1119,0,132,935,935,1344,0,217,1123,1123,3575,461,0.13,District,Kitsap,3677,1787,1,1889,17,120,22,290,8,355,2865,51,467,15,270,0,75,76,572,484,3626,3210,3662,3407,3677,3602,3601,3105,3193,0.07,0.93,0,1
106,1/18/2021,Battle Ground School District,Phase-In,Small Groups + Remote,Small Groups + Remote,Grade K,"English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,All Students",,4000,0,0,1000,1000,3800,0,0,500,500,4000,0,0,500,500,11800,0,0,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
107,1/25/2021,Battle Ground School District,Phase-In,Small Groups + Remote,Small Groups + Remote,Grade K,"English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,All Students",,4000,0,0,1000,1000,3800,0,0,500,500,4000,0,0,500,500,11800,0,0,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
108,2/1/2021,Battle Ground School District,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Low Income,Homeless,Section 504,Students with Disabilities,Other - Write In (Required)",struggling students,4000,100,600,1750,3500,3800,100,0,500,500,4000,300,0,500,500,11800,600,0.05,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
109,2/15/2021,Battle Ground School District,Partial In-Person for All Students,Phase-In,Small Groups + Remote,Grade 5,"English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities,Other - Write In (Required)",Poor Internet Capacity at Home,4000,100,500,1500,3500,3800,100,450,600,1200,4000,300,0,500,500,11800,950,0.08,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
110,3/8/2021,Battle Ground School District,Partial In-Person for All Students,Partial In-Person for All Students,Phase-In,Grade 9,,,4000,100,400,1700,3500,3800,100,380,1600,3000,4000,300,600,1000,4000,11800,1380,0.12,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
111,3/15/2021,Battle Ground School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,4000,100,400,1700,3500,3800,100,380,1750,3500,4000,600,800,1600,3200,11800,1580,0.13,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
112,3/22/2021,Battle Ground School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,4000,100,400,1700,3500,3800,100,380,1750,3500,4000,600,800,1600,3200,11800,1580,0.13,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
113,3/29/2021,Battle Ground School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,4000,100,400,1700,3500,3800,100,380,1750,3500,4000,600,800,1600,3200,11800,1580,0.13,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
114,4/19/2021,Battle Ground School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,4000,100,400,1700,3500,3800,100,380,1750,3500,4000,600,800,1600,3200,11800,1580,0.13,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
115,5/3/2021,Battle Ground School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,4000,100,400,3500,3500,3800,100,380,3400,3420,4000,250,500,3500,3500,11800,1280,0.11,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
116,5/10/2021,Battle Ground School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,4000,100,400,3500,3500,3800,100,380,3400,3420,4000,250,500,3500,3500,11800,1280,0.11,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
117,5/17/2021,Battle Ground School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,4000,100,400,3500,3500,3800,100,380,3400,3420,4000,250,500,3500,3500,11800,1280,0.11,District,Clark,12072,5978,2,6092,66,306,133,1379,61,690,9437,794,703,148,3955,10,112,530,423,1806,11278,11369,11924,8117,12062,11960,11542,11649,10266,0.33,0.67,0.01,0.99
